system,stratum_quantile,query,unit,window_index,method,step,value
steel_industry,0.25,Usage_kWh,kWh,84,unitime,11,30.957439422607422
steel_industry,0.25,Usage_kWh,kWh,84,unitime,12,32.29023361206055
steel_industry,0.25,Usage_kWh,kWh,84,unitime,13,26.151512145996094
steel_industry,0.25,Usage_kWh,kWh,84,unitime,14,30.23253631591797
steel_industry,0.25,Usage_kWh,kWh,84,unitime,15,34.720664978027344
steel_industry,0.25,Usage_kWh,kWh,84,unitime,16,32.48408126831055
steel_industry,0.25,Usage_kWh,kWh,84,unitime,17,31.96833610534668
steel_industry,0.25,Usage_kWh,kWh,84,unitime,18,29.686094284057617
steel_industry,0.25,Usage_kWh,kWh,84,unitime,19,27.64248275756836
steel_industry,0.25,Usage_kWh,kWh,84,unitime,20,32.21842956542969
steel_industry,0.25,Usage_kWh,kWh,84,unitime,21,33.38411331176758
steel_industry,0.25,Usage_kWh,kWh,84,unitime,22,35.062191009521484
steel_industry,0.25,Usage_kWh,kWh,84,unitime,23,32.26454162597656
steel_industry,0.25,Usage_kWh,kWh,84,unitime,24,36.720088958740234
steel_industry,0.75,Usage_kWh,kWh,229,unitime,1,14.438066482543945
steel_industry,0.75,Usage_kWh,kWh,229,unitime,2,21.577924728393555
steel_industry,0.75,Usage_kWh,kWh,229,unitime,3,18.128902435302734
steel_industry,0.75,Usage_kWh,kWh,229,unitime,4,-0.6244277954101562
steel_industry,0.75,Usage_kWh,kWh,229,unitime,5,-2.432464599609375
steel_industry,0.75,Usage_kWh,kWh,229,unitime,6,-1.9262828826904297
steel_industry,0.75,Usage_kWh,kWh,229,unitime,7,-2.5515403747558594
steel_industry,0.75,Usage_kWh,kWh,229,unitime,8,-5.809587478637695
steel_industry,0.75,Usage_kWh,kWh,229,unitime,9,1.7709617614746094
steel_industry,0.75,Usage_kWh,kWh,229,unitime,10,2.710886001586914
steel_industry,0.75,Usage_kWh,kWh,229,unitime,11,4.369838714599609
steel_industry,0.75,Usage_kWh,kWh,229,unitime,12,0.649017333984375
steel_industry,0.75,Usage_kWh,kWh,229,unitime,13,-2.3209056854248047
steel_industry,0.75,Usage_kWh,kWh,229,unitime,14,-5.923585891723633
steel_industry,0.75,Usage_kWh,kWh,229,unitime,15,-7.392114639282227
steel_industry,0.75,Usage_kWh,kWh,229,unitime,16,-7.89030647277832
steel_industry,0.75,Usage_kWh,kWh,229,unitime,17,-9.328813552856445
steel_industry,0.75,Usage_kWh,kWh,229,unitime,18,-16.80107307434082
steel_industry,0.75,Usage_kWh,kWh,229,unitime,19,-11.630044937133789
steel_industry,0.75,Usage_kWh,kWh,229,unitime,20,-15.345422744750977
steel_industry,0.75,Usage_kWh,kWh,229,unitime,21,-14.295465469360352
steel_industry,0.75,Usage_kWh,kWh,229,unitime,22,-16.423559188842773
steel_industry,0.75,Usage_kWh,kWh,229,unitime,23,-21.766950607299805
steel_industry,0.75,Usage_kWh,kWh,229,unitime,24,-12.379293441772461
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,1,4.187124252319336
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,2,5.7800140380859375
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,3,6.861076354980469
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,4,7.831613540649414
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,5,8.788639068603516
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,6,8.808574676513672
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,7,9.541421890258789
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,8,9.23641586303711
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,9,11.089641571044922
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,10,11.749710083007812
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,11,12.840925216674805
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,12,11.829835891723633
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,13,12.494697570800781
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,14,11.35020637512207
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,15,12.245746612548828
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,16,11.116924285888672
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,17,10.658895492553711
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,18,10.367061614990234
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,19,10.821931838989258
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,20,10.304258346557617
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,21,11.936906814575195
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,22,12.576412200927734
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,23,14.20792007446289
steel_industry,0.25,Usage_kWh,kWh,84,timer_xl,24,10.815845489501953
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,1,4.019174575805664
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,2,5.739934921264648
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,3,4.946474075317383
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,4,6.102779388427734
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,5,8.235342025756836
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,6,8.876991271972656
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,7,7.881624221801758
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,8,9.102407455444336
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,9,9.849544525146484
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,10,12.210700988769531
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,11,11.92532730102539
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,12,10.564268112182617
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,13,10.765617370605469
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,14,11.823371887207031
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,15,10.202478408813477
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,16,9.549295425415039
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,17,10.799224853515625
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,18,12.097797393798828
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,19,10.12942123413086
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,20,11.414499282836914
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,21,13.27357292175293
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,22,14.186478614807129
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,23,17.359817504882812
steel_industry,0.75,Usage_kWh,kWh,229,timer_xl,24,14.309054374694824
steel_industry,0.25,Usage_kWh,kWh,84,gtm,1,3.4206180572509766
steel_industry,0.25,Usage_kWh,kWh,84,gtm,2,2.4502506256103516
steel_industry,0.25,Usage_kWh,kWh,84,gtm,3,4.514980316162109
steel_industry,0.25,Usage_kWh,kWh,84,gtm,4,2.8380584716796875
steel_industry,0.25,Usage_kWh,kWh,84,gtm,5,3.139575958251953
steel_industry,0.25,Usage_kWh,kWh,84,gtm,6,6.716915130615234
steel_industry,0.25,Usage_kWh,kWh,84,gtm,7,6.301002502441406
steel_industry,0.25,Usage_kWh,kWh,84,gtm,8,5.856327056884766
steel_industry,0.25,Usage_kWh,kWh,84,gtm,9,6.200187683105469
steel_industry,0.25,Usage_kWh,kWh,84,gtm,10,5.438695907592773
steel_industry,0.25,Usage_kWh,kWh,84,gtm,11,5.183576583862305
steel_industry,0.25,Usage_kWh,kWh,84,gtm,12,3.1621131896972656
steel_industry,0.25,Usage_kWh,kWh,84,gtm,13,4.81610107421875
steel_industry,0.25,Usage_kWh,kWh,84,gtm,14,7.606302261352539
steel_industry,0.25,Usage_kWh,kWh,84,gtm,15,3.4049835205078125
steel_industry,0.25,Usage_kWh,kWh,84,gtm,16,4.45454216003418
steel_industry,0.25,Usage_kWh,kWh,84,gtm,17,8.680135726928711
steel_industry,0.25,Usage_kWh,kWh,84,gtm,18,8.460535049438477
steel_industry,0.25,Usage_kWh,kWh,84,gtm,19,4.848171234130859
steel_industry,0.25,Usage_kWh,kWh,84,gtm,20,4.137056350708008
steel_industry,0.25,Usage_kWh,kWh,84,gtm,21,4.346906661987305
steel_industry,0.25,Usage_kWh,kWh,84,gtm,22,6.530860900878906
steel_industry,0.25,Usage_kWh,kWh,84,gtm,23,4.983592987060547
steel_industry,0.25,Usage_kWh,kWh,84,gtm,24,8.631692886352539
steel_industry,0.75,Usage_kWh,kWh,229,gtm,1,6.2219390869140625
steel_industry,0.75,Usage_kWh,kWh,229,gtm,2,5.472902297973633
steel_industry,0.75,Usage_kWh,kWh,229,gtm,3,7.794260025024414
steel_industry,0.75,Usage_kWh,kWh,229,gtm,4,5.769870758056641
steel_industry,0.75,Usage_kWh,kWh,229,gtm,5,3.9506683349609375
steel_industry,0.75,Usage_kWh,kWh,229,gtm,6,10.465782165527344
steel_industry,0.75,Usage_kWh,kWh,229,gtm,7,8.760936737060547
steel_industry,0.75,Usage_kWh,kWh,229,gtm,8,6.587785720825195
steel_industry,0.75,Usage_kWh,kWh,229,gtm,9,5.584590911865234
steel_industry,0.75,Usage_kWh,kWh,229,gtm,10,5.638233184814453
steel_industry,0.75,Usage_kWh,kWh,229,gtm,11,7.703348159790039
steel_industry,0.75,Usage_kWh,kWh,229,gtm,12,5.887811660766602
steel_industry,0.75,Usage_kWh,kWh,229,gtm,13,6.701826095581055
steel_industry,0.75,Usage_kWh,kWh,229,gtm,14,13.681960105895996
steel_industry,0.75,Usage_kWh,kWh,229,gtm,15,6.982959747314453
steel_industry,0.75,Usage_kWh,kWh,229,gtm,16,7.924860000610352
steel_industry,0.75,Usage_kWh,kWh,229,gtm,17,13.462958335876465
steel_industry,0.75,Usage_kWh,kWh,229,gtm,18,14.397523880004883
steel_industry,0.75,Usage_kWh,kWh,229,gtm,19,7.589557647705078
steel_industry,0.75,Usage_kWh,kWh,229,gtm,20,7.255702972412109
steel_industry,0.75,Usage_kWh,kWh,229,gtm,21,9.78849983215332
steel_industry,0.75,Usage_kWh,kWh,229,gtm,22,9.768619537353516
steel_industry,0.75,Usage_kWh,kWh,229,gtm,23,9.858121871948242
steel_industry,0.75,Usage_kWh,kWh,229,gtm,24,14.798357009887695
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,1,5.814342498779297
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,2,3.0622177124023438
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,3,4.044336318969727
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,4,4.635730743408203
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,5,7.881887435913086
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,6,11.999216079711914
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,7,15.89806079864502
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,8,19.539209365844727
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,9,22.096851348876953
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,10,29.178936004638672
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,11,32.86063766479492
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,12,40.44344711303711
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,13,45.23527526855469
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,14,48.93638610839844
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,15,44.7163200378418
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,16,48.53443908691406
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,17,49.05851745605469
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,18,43.10159683227539
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,19,37.23694610595703
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,20,35.06722640991211
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,21,29.984338760375977
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,22,26.14850616455078
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,23,24.427419662475586
steel_industry,0.25,Usage_kWh,kWh,84,cpiri,24,23.264503479003906
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,1,6.246133804321289
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,2,6.662900924682617
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,3,7.167242050170898
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,4,7.23063850402832
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,5,7.61384391784668
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,6,8.026922225952148
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,7,8.087934494018555
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,8,7.863132476806641
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,9,7.932229995727539
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,10,8.135805130004883
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,11,8.267961502075195
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,12,9.153526306152344
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,13,9.49870491027832
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,14,9.507596969604492
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,15,9.802446365356445
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,16,10.448400497436523
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,17,10.747152328491211
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,18,10.583442687988281
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,19,10.21927261352539
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,20,10.708799362182617
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,21,10.179502487182617
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,22,10.36614990234375
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,23,9.808622360229492
steel_industry,0.75,Usage_kWh,kWh,229,cpiri,24,10.103933334350586
